Age,Workclass,Fnlwgt,Education,MaritalStatus,Occupation,Relationship,Race,Sex,CapitalGain,CapitalLoss,HoursPerWeek,NativeCountry,Y
46,3,279196,13,4,12,6,5,0,0,0,40,19,0
17,3,211870,5,4,15,6,5,1,0,0,6,19,0
22,3,281432,10,4,1,5,5,1,0,0,30,19,0
27,3,161155,6,4,15,6,5,1,0,0,40,19,0
23,3,197904,9,4,15,2,5,0,0,0,35,19,0
33,3,111746,12,6,12,3,5,1,0,0,45,18,0
43,7,170721,10,6,12,3,5,1,0,0,20,19,0
28,4,70100,13,4,13,6,5,1,0,0,20,19,0
41,3,193626,9,5,12,2,5,0,0,0,40,19,0
52,5,271749,8,4,10,1,4,1,594,0,40,19,0
25,3,189775,10,5,7,5,4,0,0,0,20,19,0
63,5,401531,2,6,10,3,5,1,0,0,35,19,0
59,6,286967,9,6,14,3,5,1,0,0,45,19,0
45,6,164427,13,1,13,2,5,0,0,0,40,19,0
38,3,91039,13,6,6,3,5,1,15024,0,60,19,1
40,3,347934,9,4,15,6,5,0,0,0,35,19,0
46,2,371373,9,1,7,6,5,1,0,0,40,19,0
35,3,32220,12,4,2,6,5,0,0,0,60,19,0
34,3,187251,9,1,13,2,5,0,0,0,25,19,0
33,3,178107,13,4,12,5,5,1,0,0,20,19,0
41,3,343121,9,1,7,2,5,0,0,0,36,19,0
20,3,262749,10,4,8,5,5,1,0,0,40,19,0
23,3,403107,3,4,15,5,5,1,0,0,40,28,0
26,3,64293,10,4,13,6,5,0,0,0,35,19,0
72,5,303588,9,6,10,3,5,1,0,0,20,19,0
23,6,324960,9,4,5,6,5,1,0,0,40,24,0
62,6,114060,9,6,14,3,5,1,0,0,40,19,0
52,3,48925,10,6,7,3,5,1,0,0,40,19,0
58,3,180980,10,1,15,2,5,0,0,0,42,3,0
25,3,181054,13,4,6,6,5,0,0,0,40,19,0
24,3,388093,13,4,2,6,4,1,0,0,40,19,0
19,3,249609,10,4,9,5,5,1,0,0,8,19,0
43,3,112131,10,6,2,3,5,1,0,0,40,19,0
47,6,543162,9,2,7,2,4,0,0,0,40,19,0
39,3,91996,9,1,15,2,5,0,0,0,40,19,0
49,3,141944,11,5,1,2,5,1,0,1380,42,19,0
53,5,251804,3,7,10,2,4,0,0,0,30,19,0
32,3,37070,11,4,12,6,5,1,0,0,45,19,0
34,3,337587,10,6,13,3,5,1,0,0,50,19,1
28,3,189346,9,1,12,6,5,1,0,0,45,19,0
57,5,222216,11,7,10,2,5,0,0,0,38,19,0
25,3,267044,10,4,7,6,3,0,0,0,20,19,0
20,5,214635,10,4,10,5,5,1,0,0,24,19,0
21,5,204226,10,4,10,2,5,0,0,0,35,19,0
34,3,108116,13,6,13,3,5,1,0,0,50,19,1
38,1,99146,13,6,2,3,5,1,15024,0,80,19,1
50,3,196232,9,6,2,3,5,1,7688,0,50,19,1
24,6,248344,10,1,1,6,4,1,0,0,50,19,0
37,6,186035,10,6,11,3,5,1,0,0,45,19,1
44,3,177905,10,1,8,2,5,1,0,0,58,19,1
28,3,85812,10,6,6,4,5,0,0,0,40,19,0
42,3,221172,13,6,2,3,5,1,0,0,40,19,1
74,3,99183,10,1,7,6,5,0,0,0,9,19,0
38,7,190387,9,6,12,3,5,1,0,0,50,19,0
44,7,202692,14,6,13,3,5,1,0,0,40,19,0
44,3,109339,7,1,8,2,1,0,0,0,46,32,0
26,3,108658,9,4,8,6,5,1,0,0,40,19,0
36,3,197202,9,6,15,3,4,1,0,0,40,19,0
41,3,101739,12,6,2,4,5,0,0,0,50,19,1
67,3,231559,15,6,13,3,5,1,20051,0,48,19,1
39,6,207853,8,6,11,3,5,1,0,0,50,19,0
57,3,190942,2,7,3,6,4,0,0,0,30,19,0
29,3,102345,11,2,12,6,5,1,0,0,40,19,0
31,1,41493,13,4,5,6,5,0,0,0,45,19,0
34,5,190027,9,4,10,2,4,0,0,0,40,19,0
44,3,210525,10,6,14,3,5,1,0,0,40,19,0
29,3,133937,16,4,13,5,5,1,0,0,40,19,0
30,3,237903,10,4,1,2,5,0,0,0,40,19,0
27,3,163862,9,4,14,6,5,1,0,0,40,19,0
27,3,201872,10,6,6,3,5,1,0,0,50,19,0
32,3,84179,9,4,1,6,5,0,0,0,45,19,0
58,3,51662,6,6,15,4,5,0,0,0,8,19,0
35,6,233327,10,6,9,3,5,1,0,0,40,19,0
21,3,259510,9,4,1,5,5,1,0,0,36,19,0
28,3,184831,10,4,12,2,5,1,0,0,40,19,0
46,7,245724,10,1,2,6,5,1,0,0,50,19,0
36,7,27053,9,2,15,2,5,0,0,0,40,19,0
72,3,205343,7,7,7,2,5,0,0,0,40,19,0
35,3,229328,9,6,8,4,4,0,0,0,40,19,0
33,2,319560,11,1,12,2,4,0,0,0,40,19,1
69,3,136218,7,4,8,6,5,0,0,0,40,19,0
35,3,54576,9,6,8,3,5,1,0,0,40,19,0
31,3,323069,9,2,7,2,5,0,0,0,20,25,0
34,3,148291,9,6,11,4,5,0,0,0,32,19,0
30,3,152453,7,6,15,3,5,1,0,0,40,6,0
28,3,114053,13,4,14,6,5,1,0,0,55,19,0
54,3,212960,13,6,6,3,5,1,0,0,35,19,1
47,3,264052,10,6,13,3,5,1,0,0,50,19,1
24,3,82804,9,4,1,2,4,0,0,0,40,19,0
52,7,334273,13,6,13,3,5,1,0,0,60,19,1
20,3,27337,9,4,1,5,3,1,0,0,48,19,0
43,1,188436,14,6,2,3,5,1,5013,0,45,19,0
45,3,433665,4,2,15,2,5,0,0,0,40,6,0
29,7,110663,9,2,12,6,5,1,0,0,35,19,0
47,3,87490,14,1,2,2,5,1,0,0,42,19,0
24,3,354351,9,4,12,5,5,1,0,0,40,19,0
51,3,95469,9,6,13,3,5,1,0,0,40,19,0
17,3,242718,7,4,6,5,5,1,0,0,12,19,0
37,3,22463,11,6,12,3,5,1,0,1977,40,19,1
27,3,158156,16,4,13,6,5,0,0,0,70,19,0
29,3,350162,13,6,2,4,5,1,0,0,40,19,1
18,5,165532,8,4,10,5,5,1,0,0,25,19,0
36,7,28738,12,1,6,2,5,0,0,0,35,19,0
58,6,283635,13,4,13,6,5,0,0,0,40,19,0
26,7,86646,10,6,12,3,5,1,0,0,45,19,0
65,5,195733,10,6,10,3,5,1,0,0,30,19,1
57,3,69884,9,6,6,3,5,1,0,0,40,19,1
59,3,199713,9,6,12,3,5,1,0,0,40,19,0
27,3,181659,9,6,8,3,5,1,0,0,40,19,0
31,7,340939,13,4,11,6,5,1,0,0,40,19,0
21,3,197747,10,4,6,5,5,0,0,0,24,19,0
29,3,34292,10,4,7,6,5,1,0,0,60,19,0
18,3,156764,7,4,15,5,5,1,0,0,40,19,0
52,3,25826,6,6,12,3,5,1,0,1887,47,19,1
57,1,103948,13,1,13,6,5,1,0,0,80,19,0
42,5,137390,9,6,10,3,5,1,0,0,40,19,0
55,5,105138,9,6,10,4,2,0,0,0,40,19,0
60,3,39352,4,4,14,6,5,1,0,0,48,19,1
31,3,168387,13,6,13,3,5,1,7688,0,40,1,1
23,3,117789,13,4,7,5,5,0,0,0,40,19,0
27,3,267147,9,4,6,5,5,1,0,0,40,19,0
23,5,99399,10,4,10,2,3,0,0,0,25,19,0
42,7,214242,15,6,13,3,5,1,0,1902,50,19,1
25,3,200408,10,4,11,6,5,1,2174,0,40,19,0
49,3,136455,13,4,13,6,5,0,0,0,45,19,0
32,3,239824,13,4,11,6,5,1,0,0,40,19,0
19,3,217039,10,4,7,5,5,1,0,0,28,19,0
60,3,51290,4,1,15,6,5,0,0,0,40,19,0
42,6,175674,5,6,15,3,5,1,0,0,40,19,0
35,7,194404,12,4,5,6,5,1,0,0,40,19,0
48,3,45612,9,4,7,2,4,0,0,0,37,19,0
51,3,410114,14,6,12,3,5,1,0,0,40,19,1
29,3,182521,9,4,12,6,3,1,0,0,40,19,0
36,6,339772,9,2,2,6,4,1,0,0,40,19,0
17,3,169658,6,4,15,5,5,0,0,0,21,19,0
52,3,200853,14,1,13,6,5,0,6849,0,60,19,0
24,3,247564,9,4,12,6,5,1,0,0,40,19,0
24,3,249909,9,6,1,3,5,1,0,0,50,19,0
26,6,208122,13,4,13,5,5,1,1055,0,40,19,0
27,3,109881,13,4,15,5,5,0,0,0,20,19,0
39,3,207824,9,4,1,5,5,1,0,0,60,19,0
30,3,369027,9,6,14,3,4,1,0,0,45,19,0
50,7,114117,9,6,2,3,5,1,0,0,32,19,0
52,1,51048,13,6,6,3,5,1,0,0,55,19,0
46,3,102388,15,6,13,3,5,1,15024,0,45,19,1
23,3,190483,13,4,6,5,5,0,0,0,20,19,0
45,3,462440,7,7,15,6,4,0,0,0,20,19,0
65,3,109351,5,7,3,2,4,0,0,0,24,19,0
29,3,34383,11,6,14,3,5,1,0,0,55,19,0
47,3,241832,5,5,1,2,5,1,0,0,40,28,0
30,3,124187,9,4,5,5,4,1,0,0,60,19,0
34,3,153614,9,6,6,3,5,1,0,0,45,19,1
38,7,267556,9,6,6,3,5,1,0,0,64,19,0
33,3,205469,10,6,2,3,5,1,0,0,40,19,1
49,3,268090,13,6,6,3,5,1,0,0,26,19,1
47,7,165039,10,4,15,2,4,0,0,0,40,19,0
49,6,120451,6,2,15,2,4,0,0,0,40,19,0
43,3,154374,10,6,12,3,5,1,15024,0,60,19,1
30,3,103649,13,6,7,4,4,0,0,0,40,19,1
58,7,35723,9,6,12,3,5,1,0,0,60,19,0
19,3,262601,9,4,15,5,5,0,0,0,14,19,0
21,3,226181,13,4,1,6,5,1,0,0,40,19,0
33,3,175697,13,6,2,3,5,1,15024,0,60,19,1
47,1,248145,3,6,14,3,5,1,0,0,50,9,0
52,7,289436,16,6,13,3,5,1,0,0,60,19,1
26,3,75654,9,1,12,6,5,1,0,0,55,19,0
60,3,199378,9,6,12,3,5,1,0,0,40,19,0
21,3,160968,10,4,1,5,5,1,0,0,40,19,0
36,3,188563,10,6,6,3,5,1,5178,0,50,19,1
31,3,55849,10,6,12,3,5,1,0,0,45,19,0
50,1,195322,16,2,13,6,5,1,0,0,40,19,1
31,6,402089,9,1,7,2,5,0,0,0,40,19,0
71,3,78277,9,6,12,3,5,1,0,0,15,19,0
58,5,158611,9,6,10,3,5,1,0,0,50,19,0
30,4,169496,13,6,11,3,5,1,0,0,40,19,1
20,3,130959,10,4,15,5,5,1,0,0,20,19,0
24,3,556660,9,4,2,1,5,1,4101,0,50,19,0
35,3,292472,16,6,13,3,2,1,0,0,40,35,1
38,4,143774,10,2,2,6,5,0,0,0,45,19,0
27,3,288341,9,4,8,5,5,0,0,0,32,19,0
29,4,71592,10,4,7,2,2,0,0,0,40,21,0
70,5,167358,5,7,10,2,5,0,1111,0,15,19,0
34,3,106742,9,6,12,3,5,1,0,0,45,19,0
44,3,219288,4,6,12,3,5,1,0,0,35,19,0
43,3,174524,9,6,8,3,5,1,0,0,40,19,1
44,7,335183,8,6,1,3,4,1,0,0,40,19,1
35,3,261293,14,4,6,6,5,1,0,0,60,19,0
27,3,111900,10,4,13,6,5,1,0,0,40,19,0
43,6,194360,14,4,13,6,5,1,0,0,38,19,0
20,3,81145,10,4,6,6,5,0,0,0,25,19,0
42,3,341204,12,1,13,2,5,0,8614,0,40,19,1
27,4,249362,10,6,14,3,5,1,3411,0,40,19,0
42,3,247019,9,6,12,3,4,1,0,0,40,19,1
20,5,114746,7,5,10,5,2,0,0,1762,40,30,0
24,3,172146,5,4,8,6,5,1,0,1721,40,19,0
48,2,110457,10,1,2,6,5,1,0,0,40,19,0
17,5,80077,7,4,10,5,5,0,0,0,20,19,0
17,7,368700,7,4,5,5,5,1,0,0,10,19,0
33,3,182556,13,6,2,3,5,1,0,0,40,19,1
50,1,219420,9,6,6,3,5,1,0,0,50,19,1
22,3,240817,9,4,6,5,5,0,2597,0,40,19,0
17,3,102726,8,4,15,5,5,1,0,0,16,19,0
32,3,226267,10,6,7,3,5,1,0,0,40,6,0
31,3,125457,9,4,12,6,5,1,0,0,45,19,0
58,7,204021,9,7,2,6,5,1,0,0,50,19,0
29,6,92262,9,4,9,5,5,1,0,0,48,19,0
37,3,161141,11,6,12,3,5,1,0,0,40,18,1
34,7,190290,9,6,12,3,5,1,0,0,40,19,1
23,6,430828,10,2,2,2,4,1,0,0,40,19,0
18,4,59342,7,4,7,5,5,0,0,0,5,19,0
34,3,136721,9,1,2,6,5,0,0,0,40,19,0
66,5,149422,4,4,10,6,5,1,0,0,4,19,0
45,6,86644,13,6,13,4,5,0,0,0,55,19,0
41,3,195124,14,4,2,6,5,1,0,0,35,29,0
26,3,167350,9,4,15,1,5,1,0,0,30,19,0
54,6,113000,10,6,5,3,5,1,0,0,40,19,0
24,3,140027,10,4,8,5,4,0,0,0,45,19,0
42,3,262425,10,6,13,3,5,1,0,0,50,19,0
20,3,316702,10,4,13,5,5,1,0,0,20,19,0
23,4,335453,13,4,11,6,5,0,0,0,20,19,0
25,5,202480,12,4,10,1,5,1,0,0,45,19,0
35,3,203628,14,4,13,6,5,1,0,0,60,19,1
31,3,118710,14,6,11,3,5,1,0,1902,40,19,1
30,3,189620,13,4,13,5,5,0,0,0,40,24,0
19,3,475028,9,4,6,5,5,0,0,0,20,19,0
36,6,110866,13,4,13,6,5,1,0,0,50,19,0
31,3,243605,13,7,6,2,5,0,0,1380,40,9,0
21,3,163870,10,4,1,5,5,1,0,0,30,19,0
31,7,80145,10,6,12,3,5,1,0,0,40,19,0
46,3,295566,16,1,13,2,5,0,25236,0,65,19,1
44,3,63042,13,1,2,5,5,0,0,0,50,19,1
40,3,229148,8,6,15,3,4,1,0,0,40,15,0
45,3,242552,10,4,6,6,4,1,0,0,40,19,0
60,3,177665,9,6,12,3,5,1,0,0,35,19,0
18,3,208103,7,4,15,1,5,1,0,0,25,19,0
28,3,296450,13,6,13,3,5,1,0,0,40,19,0
36,3,70282,10,1,7,2,4,0,0,0,40,19,0
36,3,271767,13,2,13,6,5,1,0,0,40,25,0
40,3,144995,11,6,11,3,5,1,4386,0,40,19,0
36,6,382635,13,1,7,2,5,0,0,0,35,40,0
31,3,295697,9,2,15,2,4,0,0,0,40,19,0
33,3,194141,9,6,8,3,5,1,0,0,40,19,0
19,4,378418,9,4,11,5,5,0,0,0,40,19,0
22,3,214399,10,4,6,5,5,0,0,0,15,19,0
34,3,217460,13,6,2,3,5,1,0,0,45,19,1
33,3,182556,9,4,15,6,5,1,0,0,40,19,0
41,3,125831,9,6,12,3,5,1,0,2051,60,19,0
29,3,271328,13,4,13,6,5,1,4650,0,40,19,0
50,6,50459,9,6,2,3,5,1,0,0,42,19,1
42,3,162140,13,6,2,3,5,1,7298,0,45,19,1
43,3,177937,13,4,13,6,5,1,0,0,40,25,1
44,3,111502,9,6,6,4,5,0,0,0,40,19,0
20,3,299047,10,4,15,6,5,0,0,0,20,19,0
31,3,223212,9,6,15,3,5,1,0,0,40,6,0
65,7,118474,7,6,2,3,5,1,9386,0,59,25,1
23,3,352139,10,4,15,6,5,0,0,0,24,19,0
55,3,173093,10,1,7,6,2,0,0,0,40,19,0
26,3,181655,11,6,7,3,5,1,0,2377,45,19,0
25,3,332702,11,4,15,5,5,0,0,0,15,19,0
45,5,51164,10,6,10,4,4,0,0,0,40,19,0
35,3,234901,10,6,12,3,5,1,2407,0,40,19,0
36,3,131414,10,4,6,6,4,0,0,0,36,19,0
43,4,260960,13,6,13,3,5,1,0,0,50,19,0
56,3,156052,9,7,15,2,4,0,594,0,20,19,0
42,3,279914,13,6,11,3,5,1,0,0,40,19,1
19,3,192453,10,4,15,1,5,0,0,0,25,19,0
55,7,200939,9,6,14,3,5,1,0,0,72,19,0
42,3,151408,14,4,2,6,5,0,14084,0,50,19,1
26,3,112847,11,4,11,5,5,1,0,0,40,19,0
17,3,316929,8,4,1,5,5,1,0,0,20,19,0
42,6,126319,13,6,13,4,5,0,0,0,40,19,1
55,3,197422,9,6,14,3,5,1,7688,0,40,19,1
32,3,267736,10,4,7,5,4,0,0,0,40,19,0
29,3,267034,7,4,12,5,4,1,0,0,40,37,0
46,4,193047,13,6,13,3,5,1,0,0,37,19,0
29,4,356089,13,6,2,3,5,1,7688,0,40,19,1
22,3,223515,13,4,13,2,5,1,0,0,20,19,0
58,7,87510,6,6,12,3,5,1,0,0,40,19,0
23,3,145111,9,4,14,2,5,1,0,0,50,19,0
39,3,48093,9,4,1,6,5,1,0,0,40,19,0
27,3,31757,11,4,12,5,5,1,0,0,38,19,0
54,3,285854,9,6,14,3,5,1,0,0,40,19,1
33,6,120064,13,4,13,6,5,0,0,0,45,19,0
46,2,167381,9,6,7,4,5,0,0,0,40,19,1
37,3,103408,9,4,5,6,4,1,0,0,40,19,0
36,3,101460,9,4,15,6,5,0,0,0,18,19,0
59,6,420537,9,6,7,4,5,0,0,0,38,19,1
34,6,119411,9,1,9,2,5,1,0,0,40,18,0
53,1,128272,16,6,2,3,5,1,0,0,70,19,1
51,3,386773,13,4,6,6,5,1,0,0,55,19,1
32,3,283268,6,2,15,2,5,0,0,0,42,19,0
31,4,301526,10,5,15,1,5,1,0,0,40,19,0
22,3,151790,10,6,6,4,5,0,0,0,30,38,0
47,7,106252,13,1,6,6,5,0,0,0,50,19,0
32,3,188557,9,4,8,6,5,1,0,0,40,19,0
26,3,171114,10,4,5,6,5,0,0,0,38,19,0
37,3,327323,3,2,5,6,5,1,0,0,32,5,0
31,3,244147,9,1,12,2,5,1,0,0,55,19,0
37,3,280282,11,6,11,4,5,0,0,0,24,19,1
55,3,116442,9,4,6,6,5,1,0,0,38,19,0
23,6,282579,11,1,11,6,5,1,0,0,56,19,0
36,3,51838,10,1,7,2,5,0,0,0,40,19,0
34,3,73585,14,6,13,3,5,1,0,0,40,25,0
43,3,226902,13,6,6,3,5,1,0,0,50,19,1
54,3,279129,10,4,11,6,5,1,0,0,40,19,0
43,4,146908,10,6,12,3,5,1,0,0,40,25,0
28,3,196690,11,4,8,6,5,0,0,1669,42,19,0
40,3,130760,11,6,2,3,5,1,0,0,50,19,1
41,7,49572,10,6,2,3,5,1,0,0,60,19,0
40,3,237601,13,4,6,6,1,0,0,0,55,19,1
42,3,169628,10,1,7,6,4,0,0,0,38,19,0
61,7,36671,9,6,5,3,5,1,0,2352,50,19,0
18,3,231193,8,4,8,5,5,1,0,0,30,19,0
59,5,192130,9,6,10,3,5,1,0,0,16,19,0
21,5,149704,9,4,10,6,5,0,1055,0,40,19,0
48,3,102102,11,6,11,3,5,1,0,0,50,19,1
41,1,32185,13,6,11,3,5,1,0,0,40,19,0
18,5,196061,10,4,10,5,5,1,0,0,33,19,0
23,3,211046,9,4,6,6,5,0,2463,0,40,19,0
60,3,31577,9,6,14,3,5,1,0,0,60,19,1
22,3,162343,10,4,15,1,4,1,0,0,20,19,0
61,3,128831,9,6,8,3,5,1,0,0,40,19,0
25,3,316688,9,4,8,6,4,1,0,0,40,19,0
46,3,90758,14,4,11,6,5,1,0,0,35,19,1
43,3,274363,13,6,2,3,5,1,0,1902,40,31,1
43,3,154538,12,1,12,6,5,1,0,0,40,19,0
24,3,106085,9,4,15,5,4,1,0,1721,30,19,0
68,7,315859,7,4,5,2,5,1,0,0,20,19,0
31,3,51471,9,1,7,2,5,0,0,0,38,19,0
17,3,193830,7,4,6,5,5,0,0,0,20,19,0
32,3,231043,9,6,12,3,5,1,5178,0,48,19,1
50,5,23780,14,5,10,1,5,1,0,0,40,19,0
33,3,169879,13,6,13,3,5,1,3103,0,47,19,1
64,3,270333,13,6,13,3,5,1,0,0,40,19,1
20,3,138768,9,4,14,5,5,1,0,0,30,19,0
30,3,191571,9,2,15,5,5,0,0,0,36,19,0
22,5,219941,10,4,10,5,4,1,0,0,40,19,0
43,3,94113,10,1,2,6,5,1,0,0,45,19,0
22,3,137510,10,4,7,5,5,1,0,0,40,19,0
17,3,32607,6,4,5,5,5,1,0,0,20,19,0
47,7,93208,9,6,15,4,5,0,0,0,75,41,0
41,3,254440,11,4,13,6,5,0,0,0,60,19,0
56,3,186556,10,6,12,3,5,1,0,0,50,19,1
64,3,169871,9,6,14,3,5,1,0,0,45,19,0
47,3,191277,9,6,14,3,5,1,0,0,50,19,1
48,3,167159,11,4,7,2,5,1,0,0,40,19,0
31,3,171871,14,4,13,6,5,0,0,0,46,19,0
29,3,154411,11,4,11,5,5,1,0,0,40,19,0
30,3,129227,9,7,7,6,5,0,0,0,40,19,0
32,3,110331,9,6,2,3,5,1,0,1672,60,19,0
57,3,34269,9,7,14,2,5,1,0,653,42,19,1
62,3,174355,9,7,15,6,5,0,0,0,40,19,0
39,3,680390,9,2,8,2,5,0,0,0,24,19,0
43,3,233130,10,4,7,6,5,1,0,0,25,19,0
24,1,165474,13,4,6,5,5,1,0,0,40,19,0
42,5,257780,7,6,10,3,5,1,0,0,15,19,0
53,3,194259,10,6,7,4,5,0,4386,0,40,19,1
26,3,280093,10,4,1,5,5,1,0,0,40,19,0
73,7,177387,9,6,2,3,5,1,0,0,40,19,0
72,5,28929,7,7,10,6,5,0,0,0,24,19,0
55,3,105304,9,6,8,3,5,1,0,0,40,19,0
25,3,499233,9,1,7,6,5,1,0,0,40,19,0
41,3,180572,13,1,13,6,5,0,0,0,50,19,1
24,3,321435,13,4,2,6,5,1,0,0,50,19,0
63,3,86108,9,7,5,6,5,1,0,0,6,19,0
17,3,198124,7,4,6,5,5,1,0,0,20,19,0
35,3,135162,10,6,12,3,5,1,0,0,50,19,0
51,3,146813,10,6,13,3,5,1,0,0,40,19,1
62,6,291175,13,7,13,6,5,0,0,0,48,19,0
55,3,387569,9,6,12,3,5,1,4386,0,40,19,1
43,3,102895,10,1,13,6,5,1,0,0,40,19,0
40,6,33274,9,1,15,6,5,0,0,0,50,19,0
37,3,86551,13,6,2,3,5,1,0,0,45,19,1
39,3,138192,13,6,12,3,5,1,0,0,40,19,0
31,3,118966,9,4,12,5,5,1,0,0,18,19,0
61,3,99784,14,7,13,6,5,0,0,0,40,19,1
26,3,90980,11,1,7,6,5,0,0,0,55,19,0
46,7,177407,9,6,6,3,5,1,0,0,50,19,0
26,3,96467,13,4,13,6,5,0,0,0,40,19,0
48,4,327886,16,1,13,5,5,1,0,0,50,19,1
34,3,111567,9,4,14,5,5,1,0,0,40,19,0
34,6,166545,9,4,7,5,5,0,0,0,40,19,0
59,3,142182,9,6,15,3,5,1,0,0,40,19,1
34,3,188798,13,4,13,5,5,0,0,0,40,19,0
49,3,38563,13,4,2,6,5,0,0,0,56,19,1
18,3,216284,7,4,7,5,5,0,0,0,20,19,0
43,3,191547,9,6,5,3,5,1,0,0,40,6,0
48,3,285335,7,6,2,3,5,1,0,0,50,19,0
28,1,142712,10,6,2,3,5,1,0,0,70,19,0
33,3,80945,9,6,8,3,5,1,0,0,40,19,0
24,3,309055,10,4,6,6,5,0,0,0,15,19,0
21,3,62339,6,4,1,6,5,1,0,0,40,19,0
17,3,368700,7,4,6,5,5,1,0,0,28,19,0
39,3,176186,10,6,5,3,5,1,0,0,50,19,1
29,7,266855,13,2,13,5,5,1,0,0,40,19,0
44,3,48087,13,6,2,3,5,1,0,0,40,19,1
24,3,121313,10,4,14,5,5,1,0,0,50,19,0
71,7,143437,14,6,6,3,5,1,10605,0,40,19,1
51,7,160724,13,6,6,3,2,1,0,2415,40,20,1
55,3,282753,3,1,15,2,4,1,0,0,25,19,0
41,3,194636,13,6,2,3,5,1,0,0,60,19,1
23,3,153044,9,4,1,2,4,0,0,0,7,19,0
38,3,411797,11,1,7,2,5,0,0,0,40,19,0
39,3,117683,9,6,14,3,5,1,0,0,40,19,1
19,3,376540,9,4,7,6,5,0,0,0,30,19,0
49,3,72393,5,1,8,6,5,0,0,0,40,19,0
32,3,270335,13,6,7,1,5,1,0,0,40,21,1
27,3,96226,9,6,12,3,5,1,0,0,70,19,0
38,3,95336,13,6,6,3,5,1,0,0,50,19,1
33,3,258498,10,6,12,4,5,0,0,0,60,19,0
63,5,149698,10,6,10,3,5,1,0,0,15,19,0
23,3,205865,13,4,2,5,5,1,0,0,28,19,0
33,1,155781,10,6,12,3,5,1,0,0,60,25,0
54,7,406468,9,6,6,3,4,1,0,0,40,19,0
29,3,177119,11,1,11,6,5,0,2174,0,45,19,0
48,5,144397,10,1,10,2,4,0,0,0,30,19,0
35,7,372525,13,4,2,6,5,1,0,0,40,19,0
28,3,164170,11,6,7,4,2,0,0,0,40,39,0
37,3,183800,13,6,13,3,5,1,7688,0,50,19,1
42,7,177307,15,6,5,3,5,1,0,0,65,19,1
40,3,170108,14,6,13,3,5,1,0,0,40,19,0
47,3,341995,10,1,6,5,5,1,0,0,55,19,0
22,3,226508,13,4,2,5,5,0,0,0,50,19,0
30,3,87418,13,6,2,3,5,1,0,0,45,19,1
28,3,109165,9,6,11,3,5,1,0,0,40,19,0
63,6,28856,4,6,15,3,5,1,0,0,55,19,0
51,7,175897,5,6,12,3,5,1,0,0,20,19,0
22,3,99697,9,4,1,5,5,0,0,0,40,19,0
27,5,90270,12,6,10,5,3,1,0,0,40,19,0
35,3,152375,9,4,6,6,5,1,0,0,45,19,0
46,3,171550,9,1,8,6,5,0,0,0,38,19,0
37,3,211154,10,1,8,6,5,1,0,0,52,19,0
24,3,202570,13,4,13,5,4,1,0,0,15,19,0
37,7,168496,9,1,1,5,5,1,0,0,10,19,0
53,3,68898,10,6,11,3,5,1,0,0,40,19,0
27,3,93235,9,4,6,6,5,1,0,0,30,19,0
38,3,278924,10,1,12,6,5,1,0,0,44,19,0
53,7,311020,6,6,5,3,5,1,0,0,60,19,0
34,3,175878,10,4,12,6,5,1,0,0,40,19,0
23,3,543028,9,4,6,5,4,1,0,0,40,19,0
39,3,202027,13,6,2,3,5,1,15024,0,45,19,1
43,3,158926,14,6,13,4,2,0,0,0,50,30,0
67,1,76860,9,6,2,3,2,1,0,0,40,19,1
81,7,136063,9,6,2,3,5,1,0,0,30,19,0
21,3,186648,10,4,15,5,5,1,0,0,20,19,0
23,3,257509,10,4,6,6,5,1,0,0,25,19,0
25,3,98155,10,4,14,2,5,1,0,0,40,19,0
42,3,274198,3,6,8,4,5,0,0,0,38,6,0
38,3,97083,10,6,7,4,4,0,0,0,40,19,0
64,5,29825,9,6,10,3,5,1,0,0,5,19,0
32,3,262153,9,6,8,3,5,1,0,0,40,19,0
37,3,214738,9,6,8,3,5,1,0,0,40,19,0
51,3,138022,14,6,2,3,5,1,0,0,60,19,1
22,3,91842,10,4,6,6,5,0,0,0,42,19,0
33,3,373662,2,5,3,6,5,0,0,0,40,5,0
42,3,162003,9,1,8,6,5,1,0,0,55,19,0
19,5,52114,10,4,10,5,5,0,0,0,10,19,0
51,6,241843,1,6,15,3,5,1,0,0,40,19,0
23,3,375871,9,6,7,4,5,0,0,0,40,6,0
37,3,186934,7,6,8,3,5,1,3103,0,44,19,1
37,3,176900,9,6,12,3,5,1,0,0,99,19,1
47,3,21906,14,4,13,6,5,0,0,0,25,19,0
41,3,132222,15,6,13,3,5,1,0,2415,40,19,1
33,3,143653,9,6,12,3,5,1,0,0,30,19,0
31,3,111567,13,4,6,6,5,1,0,0,40,19,1
31,3,78602,12,1,15,2,3,0,0,0,40,19,0
35,3,465507,9,6,8,3,4,1,0,0,40,19,0
38,1,196373,9,6,2,3,5,1,0,0,40,19,1
18,3,293227,9,4,15,6,5,0,0,0,45,19,0
20,3,241752,9,6,8,3,5,1,0,0,40,19,0
54,6,166398,10,1,2,2,4,0,0,0,35,19,0
40,3,184682,10,1,7,2,5,0,0,0,40,19,0
36,1,108293,13,6,2,4,5,0,0,1977,45,19,1
43,3,250802,10,1,12,2,5,1,0,0,35,19,0
44,7,325159,10,1,5,2,5,1,0,0,40,19,0
44,4,174675,9,6,13,4,5,0,0,0,40,19,1
43,3,227065,14,6,2,3,5,1,0,0,43,19,1
51,3,269080,4,7,15,2,4,0,0,0,40,19,0
